fecha,departamento,susceptibles,infectados,recuperados,decesos,cantidad_mayores_65,ipm,poblacion_total,personas_km2,edad_promedio,promedio_morbilidades,susceptibles_t_1,susceptibles_t_2,susceptibles_t_3,susceptibles_t_4,susceptibles_t_5,susceptibles_t_6,susceptibles_t_7,infectados_t_1,infectados_t_2,infectados_t_3,infectados_t_4,infectados_t_5,infectados_t_6,infectados_t_7,recuperados_t_1,recuperados_t_2,recuperados_t_3,recuperados_t_4,recuperados_t_5,recuperados_t_6,recuperados_t_7,decesos_t_1,decesos_t_2,decesos_t_3,decesos_t_4,decesos_t_5,decesos_t_6,decesos_t_7
2020-07-05,bogota,8129925.0,1287.0,0.0,33.0,632389,9.0,8181047.0,5155.039000000001,34.469,659978.25,8131088.0,8132513.0,8133852.0,8135294.0,8136021.0,8137450.0,8138287.0,1136.0,1402.0,1304.0,1399.0,713.0,1393.0,811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,35.0,43.0,14.0,36.0,26.0
2020-07-06,bogota,8128605.0,1086.0,0.0,25.0,632389,9.0,8181047.0,5155.039000000001,34.469,659978.25,8129925.0,8131088.0,8132513.0,8133852.0,8135294.0,8136021.0,8137450.0,1287.0,1136.0,1402.0,1304.0,1399.0,713.0,1393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,27.0,23.0,35.0,43.0,14.0,36.0
2020-07-07,bogota,8127494.0,1607.0,0.0,32.0,632389,9.0,8181047.0,5155.039000000001,34.469,659978.25,8128605.0,8129925.0,8131088.0,8132513.0,8133852.0,8135294.0,8136021.0,1086.0,1287.0,1136.0,1402.0,1304.0,1399.0,713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,33.0,27.0,23.0,35.0,43.0,14.0
2020-07-08,bogota,8125855.0,1485.0,0.0,37.0,632389,9.0,8181047.0,5155.039000000001,34.469,659978.25,8127494.0,8128605.0,8129925.0,8131088.0,8132513.0,8133852.0,8135294.0,1607.0,1086.0,1287.0,1136.0,1402.0,1304.0,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,25.0,33.0,27.0,23.0,35.0,43.0
2020-07-09,bogota,8124333.0,1607.0,0.0,32.0,632389,9.0,8181047.0,5155.039000000001,34.469,659978.25,8125855.0,8127494.0,8128605.0,8129925.0,8131088.0,8132513.0,8133852.0,1485.0,1607.0,1086.0,1287.0,1136.0,1402.0,1304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,32.0,25.0,33.0,27.0,23.0,35.0
2020-07-10,bogota,8122694.0,2696.0,0.0,40.0,632389,9.0,8181047.0,5155.039000000001,34.469,659978.25,8124333.0,8125855.0,8127494.0,8128605.0,8129925.0,8131088.0,8132513.0,1607.0,1485.0,1607.0,1086.0,1287.0,1136.0,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,37.0,32.0,25.0,33.0,27.0,23.0
2020-07-11,bogota,8119958.0,2485.0,0.0,32.0,632389,9.0,8181047.0,5155.039000000001,34.469,659978.25,8122694.0,8124333.0,8125855.0,8127494.0,8128605.0,8129925.0,8131088.0,2696.0,1607.0,1485.0,1607.0,1086.0,1287.0,1136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,32.0,37.0,32.0,25.0,33.0,27.0
2020-07-12,bogota,8117441.0,2117.0,0.0,35.0,632389,9.0,8181047.0,5155.039000000001,34.469,659978.25,8119958.0,8122694.0,8124333.0,8125855.0,8127494.0,8128605.0,8129925.0,2485.0,2696.0,1607.0,1485.0,1607.0,1086.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,40.0,32.0,37.0,32.0,25.0,33.0
2020-07-13,bogota,8115289.0,1633.0,0.0,12.0,632389,9.0,8181047.0,5155.039000000001,34.469,659978.25,8117441.0,8119958.0,8122694.0,8124333.0,8125855.0,8127494.0,8128605.0,2117.0,2485.0,2696.0,1607.0,1485.0,1607.0,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,32.0,40.0,32.0,37.0,32.0,25.0
2020-07-14,bogota,8113644.0,1846.0,0.0,30.0,632389,9.0,8181047.0,5155.039000000001,34.469,659978.25,8115289.0,8117441.0,8119958.0,8122694.0,8124333.0,8125855.0,8127494.0,1633.0,2117.0,2485.0,2696.0,1607.0,1485.0,1607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0,32.0,40.0,32.0,37.0,32.0
